,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NFLX_unscaled,NFLX_monthly,isPartial,scale,NFLX,Stock_Price_Change,Stock_Price_Change_Percent
126,2017-02-13,2,0.0025576323987538943,0.0,NFLX,145.19000244140625,145.9499969482422,143.0500030517578,143.1999969482422,143.1999969482422,4790400,56,15.0,,0.15,8.4,0.649993896484375,0.0044734609967822525
127,2017-02-14,8,0.007230529595015576,1.8270401948842871,NFLX,143.1999969482422,144.11000061035156,140.0500030517578,140.82000732421875,140.82000732421875,8367800,100,15.0,,0.15,15.0,-1.839996337890625,-0.012607032383447958
128,2017-02-17,1,0.0017788161993769471,-0.7539853511417492,NFLX,141.75,142.89999389648438,141.27000427246094,142.22000122070312,142.22000122070312,4588100,61,15.0,,0.15,9.15,-1.2100067138671875,-0.00839641044162398
129,2017-02-21,1,0.0017788161993769471,0.0,NFLX,142.99000549316406,143.3800048828125,141.80999755859375,142.60000610351562,142.60000610351562,3571500,50,15.0,,0.15,7.5,0.480010986328125,0.0033590693270137972
130,2017-02-23,1,0.0017788161993769471,0.0,NFLX,144.4499969482422,144.49000549316406,141.52000427246094,142.77999877929688,142.77999877929688,4668000,52,15.0,,0.15,7.8,1.1100006103515625,0.007741669497492332
131,2017-02-27,4,0.004115264797507788,1.3134851138353763,NFLX,143.1199951171875,143.9199981689453,142.3800048828125,143.41000366210938,143.41000366210938,3907400,63,15.0,,0.15,9.45,-0.57000732421875,-0.003944960222495908
132,2017-02-28,10,0.00878816199376947,1.1355034065102196,NFLX,143.3000030517578,143.57000732421875,141.85000610351562,142.1300048828125,142.1300048828125,3862200,57,15.0,,0.15,8.549999999999999,-0.3499908447265625,-0.002431843032096981
133,2017-03-02,1,0.0017788161993769471,-0.7975895072669266,NFLX,142.14999389648438,142.6999969482422,139.08999633789062,139.52999877929688,139.52999877929688,6119900,68,15.0,,0.15,10.2,-0.8700103759765625,-0.006059833750734933
134,2017-03-03,4,0.004115264797507788,1.3134851138353763,NFLX,139.69000244140625,140.91000366210938,138.25999450683594,139.13999938964844,139.13999938964844,5399800,85,15.0,,0.15,12.75,-1.7899932861328125,-0.012543751397430247
135,2017-03-06,1,0.0017788161993769471,0.0,NFLX,141.0,142.83999633789062,140.5399932861328,141.94000244140625,141.94000244140625,7116100,95,15.0,,0.15,14.25,1.92999267578125,0.013696633493880395
136,2017-03-13,1,0.0017788161993769471,0.0,NFLX,140.89999389648438,143.7100067138672,140.32000732421875,143.52000427246094,143.52000427246094,4922400,68,15.0,,0.15,10.2,0.8700103759765625,0.006090803684414503
137,2017-03-14,1,0.0017788161993769471,0.0,NFLX,142.9499969482422,143.30999755859375,141.6999969482422,143.19000244140625,143.19000244140625,4660300,44,15.0,,0.15,6.6,-0.4000091552734375,-0.0027834467788305783
138,2017-03-15,1,0.0017788161993769471,0.0,NFLX,144.1999969482422,145.52000427246094,143.22999572753906,145.25,145.25,5987200,100,15.0,,0.15,15.0,2.2100067138671875,0.015421162176515901
139,2017-03-16,1,0.0017788161993769471,0.0,NFLX,145.5,146.5,144.22000122070312,144.38999938964844,144.38999938964844,5286500,59,15.0,,0.15,8.85,0.9799957275390625,0.006734439931050273
140,2017-03-17,2,0.0025576323987538943,0.43782837127845897,NFLX,144.0500030517578,145.75999450683594,143.39999389648438,145.11000061035156,145.11000061035156,6281300,70,15.0,,0.15,10.5,-0.7400054931640625,-0.005051232035249598
141,2017-03-22,2,0.0025576323987538943,0.0,NFLX,142.5399932861328,143.8000030517578,140.75999450683594,142.64999389648438,142.64999389648438,6486900,67,15.0,,0.15,10.05,-1.959991455078125,-0.013446703683747785
142,2017-03-23,1,0.0017788161993769471,-0.30450669914738127,NFLX,142.13999938964844,142.88999938964844,141.25999450683594,141.83999633789062,141.83999633789062,3712600,66,15.0,,0.15,9.9,-0.910003662109375,-0.006328258990243807
143,2017-03-24,12,0.010345794392523363,4.816112084063046,NFLX,142.36000061035156,142.8000030517578,141.5800018310547,142.02000427246094,142.02000427246094,3546600,71,15.0,,0.15,10.65,-0.089996337890625,-0.0006298295071386351
144,2017-03-28,5,0.004894080996884735,-0.5269497139415839,NFLX,144.10000610351562,146.11000061035156,143.9199981689453,145.1699981689453,145.1699981689453,4638000,73,15.0,,0.15,10.95,3.30999755859375,0.02317925411664068
145,2017-03-29,1,0.0017788161993769471,-0.6365372374283895,NFLX,145.5,147.17999267578125,144.91000366210938,146.47000122070312,146.47000122070312,3855000,83,15.0,,0.15,12.45,1.0699920654296875,0.007323195270412475
146,2017-04-03,7,0.006451713395638629,1.5225334957369059,NFLX,146.6999969482422,148.00999450683594,145.74000549316406,146.9199981689453,146.9199981689453,4609300,14,23.0,,0.23,3.22,0.8300018310546875,0.005639365894541726
147,2017-04-04,3,0.003336448598130841,-0.48285852245292127,NFLX,146.83999633789062,147.08999633789062,144.88999938964844,145.5,145.5,4368900,15,23.0,,0.23,3.45,-0.9199981689453125,-0.006215784089518506
148,2017-04-06,3,0.003336448598130841,0.0,NFLX,144.0,144.13999938964844,143.00999450683594,143.74000549316406,143.74000549316406,3312400,16,23.0,,0.23,3.68,-2.9499969482421875,-0.020055727933159684
149,2017-04-11,4,0.004115264797507788,0.23342670401493915,NFLX,144.27999877929688,144.5399932861328,141.97999572753906,144.35000610351562,144.35000610351562,4621500,16,23.0,,0.23,3.68,0.399993896484375,0.0027750374509374343
150,2017-04-12,5,0.004894080996884735,0.18925056775170335,NFLX,144.85000610351562,145.74000549316406,143.5500030517578,143.8300018310547,143.8300018310547,4387000,22,23.0,,0.23,5.0600000000000005,1.20001220703125,0.008302284923008774
151,2017-04-13,5,0.004894080996884735,0.0,NFLX,144.25,144.5500030517578,142.75999450683594,142.9199981689453,142.9199981689453,3685800,16,23.0,,0.23,3.68,-1.19000244140625,-0.008165242188508559
152,2017-04-17,29,0.023585669781931464,1.9447685725398678,NFLX,144.42999267578125,147.32000732421875,144.42999267578125,147.25,147.25,16364700,100,23.0,,0.23,23.0,2.7700042724609375,0.01916294855745604
153,2017-04-18,14,0.011903426791277257,-0.4953110553427553,NFLX,147.33999633789062,147.39999389648438,140.0,143.36000061035156,143.36000061035156,19671000,74,23.0,,0.23,17.02,0.079986572265625,0.0005429443951192603
154,2017-04-19,6,0.005672897196261682,-0.5234231876472127,NFLX,143.3699951171875,144.0,138.66000366210938,139.75999450683594,139.75999450683594,12395100,35,23.0,,0.23,8.05,-3.399993896484375,-0.023066445300344518
155,2017-04-20,6,0.005672897196261682,0.0,NFLX,140.3000030517578,141.8000030517578,139.27000427246094,141.17999267578125,141.17999267578125,7248200,26,23.0,,0.23,5.98,-2.1999969482421875,-0.015277756585015179
156,2017-04-21,4,0.004115264797507788,-0.2745744096650192,NFLX,141.38999938964844,143.02999877929688,140.89999389648438,142.8699951171875,142.8699951171875,6824800,22,23.0,,0.23,5.0600000000000005,1.2299957275390625,0.008674158681718058
157,2017-04-25,7,0.006451713395638629,1.5225334957369059,NFLX,147.4600067138672,153.52000427246094,146.22000122070312,152.16000366210938,152.16000366210938,20674200,38,23.0,,0.23,8.74,10.490005493164062,0.0733412961105504
158,2017-04-27,2,0.0025576323987538943,-0.6035731530661516,NFLX,150.60000610351562,153.49000549316406,149.3000030517578,153.0800018310547,153.0800018310547,7719400,31,23.0,,0.23,7.13,-0.029998779296875,-0.00019540632140446768
159,2017-05-01,1,0.0017788161993769471,-0.30450669914738127,NFLX,151.91000366210938,157.6999969482422,151.61000061035156,155.35000610351562,155.35000610351562,9031600,86,18.0,False,0.18,15.48,4.209991455078125,0.027428440317996072
160,2017-05-10,2,0.0025576323987538943,0.43782837127845897,NFLX,157.82000732421875,161.10000610351562,156.55999755859375,160.27999877929688,160.27999877929688,6869900,78,18.0,,0.18,14.04,3.4000091552734375,0.02155998237837209
161,2017-05-11,4,0.004115264797507788,0.6090133982947621,NFLX,160.3300018310547,160.52000427246094,157.5500030517578,158.5399932861328,158.5399932861328,5677400,87,18.0,,0.18,15.66,-0.5800018310546875,-0.0036002595225353984
162,2017-05-15,1,0.0017788161993769471,0.0,NFLX,160.25,161.77999877929688,159.75999450683594,160.02000427246094,160.02000427246094,4972000,76,18.0,,0.18,13.68,1.2599945068359375,0.00784945473024834
163,2017-05-19,2,0.0025576323987538943,0.43782837127845897,NFLX,156.14999389648438,158.0500030517578,155.91000366210938,157.02000427246094,157.02000427246094,4091500,62,18.0,,0.18,11.16,-3.7299957275390625,-0.02305597574288265
164,2017-05-23,2,0.0025576323987538943,-0.37850113550340636,NFLX,157.75,158.30999755859375,156.8000030517578,157.9499969482422,157.9499969482422,3370900,79,18.0,,0.18,14.22,0.2599945068359375,0.0016450142474897511
165,2017-05-24,1,0.0017788161993769471,-0.30450669914738127,NFLX,158.35000610351562,158.47999572753906,157.1699981689453,157.75,157.75,2970800,65,18.0,,0.18,11.7,0.1699981689453125,0.0010738309112940936
166,2017-05-25,5,0.004894080996884735,1.751313485113835,NFLX,161.0,164.10000610351562,160.5500030517578,163.0500030517578,163.0500030517578,8561000,80,18.0,,0.18,14.4,5.6200103759765625,0.03546195436324062
167,2017-05-26,1,0.0017788161993769471,-0.6365372374283895,NFLX,162.83999633789062,163.0500030517578,161.1199951171875,162.42999267578125,162.42999267578125,4834300,100,18.0,,0.18,18.0,-1.0500030517578125,-0.006398555836100717
168,2017-05-30,1,0.0017788161993769471,-0.30450669914738127,NFLX,163.60000610351562,164.75,162.7100067138672,163.22000122070312,163.22000122070312,4828600,92,18.0,,0.18,16.56,1.6999969482421875,0.010426230704838169
169,2017-05-31,1,0.0017788161993769471,0.0,NFLX,163.61000061035156,164.0,160.74000549316406,163.07000732421875,163.07000732421875,5328900,87,18.0,,0.18,15.66,-0.75,-0.004552352048558417
170,2017-06-02,1,0.0017788161993769471,0.0,NFLX,163.4199981689453,165.36000061035156,162.8000030517578,165.17999267578125,165.17999267578125,4259100,59,18.0,,0.18,10.62,1.3600006103515625,0.008292686648485148
171,2017-06-06,1,0.0017788161993769471,-0.30450669914738127,NFLX,164.9499969482422,166.82000732421875,164.50999450683594,165.1699981689453,165.1699981689453,4382100,61,18.0,,0.18,10.98,1.4600067138671875,0.008829261662301802
172,2017-06-08,2,0.0025576323987538943,0.43782837127845897,NFLX,166.1199951171875,166.8699951171875,164.83999633789062,165.8800048828125,165.8800048828125,3719100,51,18.0,,0.18,9.18,0.04998779296875,0.0002996510656638751
173,2017-06-12,3,0.003336448598130841,0.30450669914738104,NFLX,155.3000030517578,155.52999877929688,148.30999755859375,151.44000244140625,151.44000244140625,14114500,100,18.0,,0.18,18.0,-11.339996337890625,-0.06795707238995785
174,2017-06-13,5,0.004894080996884735,0.4668534080298785,NFLX,154.3800048828125,155.67999267578125,150.1300048828125,152.72000122070312,152.72000122070312,8484700,85,18.0,,0.18,15.3,0.149993896484375,0.0009644049229191598
175,2017-06-14,2,0.0025576323987538943,-0.47740292807129203,NFLX,154.33999633789062,155.6199951171875,150.27999877929688,152.1999969482422,152.1999969482422,6461800,82,18.0,,0.18,14.76,-0.05999755859375,-0.00038539029686812665
176,2017-06-15,3,0.003336448598130841,0.30450669914738104,NFLX,149.44000244140625,152.55999755859375,147.3000030517578,151.75999450683594,151.75999450683594,7319700,75,18.0,,0.18,13.5,-3.05999755859375,-0.01966326728316281
177,2017-06-16,26,0.021249221183800623,5.368814192343605,NFLX,151.4499969482422,153.52999877929688,150.38999938964844,152.3800048828125,152.3800048828125,6909700,66,18.0,,0.18,11.88,0.970001220703125,0.006358162272063428
178,2017-06-19,2,0.0025576323987538943,0.43782837127845897,NFLX,154.2899932861328,155.5800018310547,152.41000366210938,153.39999389648438,153.39999389648438,6544300,77,18.0,,0.18,13.86,2.0500030517578125,0.013352459246122494
179,2017-06-20,4,0.004115264797507788,0.6090133982947621,NFLX,153.67999267578125,154.5,151.39999389648438,152.0500030517578,152.0500030517578,4878700,51,18.0,,0.18,9.18,-1.0800018310546875,-0.006941777981385178
180,2017-06-23,1,0.0017788161993769471,-0.5677517032551097,NFLX,155.00999450683594,158.19000244140625,153.75999450683594,158.02000427246094,158.02000427246094,6250800,50,18.0,,0.18,9.0,3.69000244140625,0.023883510947613207
181,2017-06-27,2,0.0025576323987538943,0.43782837127845897,NFLX,156.6199951171875,156.97999572753906,150.72000122070312,151.02999877929688,151.02999877929688,7424300,70,18.0,,0.18,12.6,-1.2100067138671875,-0.007649071971633448
182,2017-06-29,2,0.0025576323987538943,0.0,NFLX,152.82000732421875,152.82000732421875,148.0,150.08999633789062,150.08999633789062,7142500,59,18.0,,0.18,10.62,-4.1599884033203125,-0.026500117954777913
183,2017-07-03,1,0.0017788161993769471,-0.30450669914738127,NFLX,149.8000030517578,150.4499969482422,145.8000030517578,146.1699981689453,146.1699981689453,3908200,9,31.0,,0.31,2.79,-2.3700103759765625,-0.0155085084569353
184,2017-07-05,8,0.007230529595015576,3.0647985989492117,NFLX,146.5800018310547,148.25999450683594,145.5800018310547,147.61000061035156,147.61000061035156,4627800,7,31.0,,0.31,2.17,-2.19000244140625,-0.014556347529602554
185,2017-07-06,1,0.0017788161993769471,-0.7539853511417492,NFLX,146.1300048828125,147.27000427246094,144.25,146.25,146.25,5486500,9,31.0,,0.31,2.79,-0.989990234375,-0.006677392897983414
186,2017-07-07,2,0.0025576323987538943,0.43782837127845897,NFLX,146.64999389648438,150.75,146.64999389648438,150.17999267578125,150.17999267578125,5561300,9,31.0,,0.31,2.79,3.4799957275390625,0.02363003752685988
187,2017-07-10,1,0.0017788161993769471,0.0,NFLX,150.33999633789062,153.22999572753906,149.64999389648438,152.6699981689453,152.6699981689453,5360600,10,31.0,,0.31,3.1,2.4799957275390625,0.01645104960224919
188,2017-07-12,6,0.005672897196261682,2.1891418563922938,NFLX,155.77000427246094,158.8000030517578,155.77000427246094,158.75,158.75,8481800,12,31.0,,0.31,3.72,5.57000732421875,0.0363506329016865
189,2017-07-13,5,0.004894080996884735,-0.13728720483250967,NFLX,158.50999450683594,160.1300048828125,156.97999572753906,158.2100067138672,158.2100067138672,6700100,11,31.0,,0.31,3.41,1.3300018310546875,0.008375326231078173
190,2017-07-14,5,0.004894080996884735,0.0,NFLX,159.3000030517578,161.35000610351562,157.97000122070312,161.1199951171875,161.1199951171875,5549200,15,31.0,,0.31,4.65,1.220001220703125,0.007618817107986509
191,2017-07-17,40,0.03215264797507788,17.075306479859893,NFLX,162.91000366210938,163.5500030517578,160.02000427246094,161.6999969482422,161.6999969482422,17496700,75,31.0,,0.31,23.25,2.1999969482421875,0.0136349356369454
192,2017-07-18,18,0.015018691588785046,-0.5328940994089719,NFLX,176.1199951171875,185.0,174.24000549316406,183.6000061035156,183.6000061035156,41587400,100,31.0,,0.31,31.0,21.449996948242188,0.1311525316294493
193,2017-07-19,5,0.004894080996884735,-0.6741339970960382,NFLX,182.97000122070312,187.1699981689453,181.75,183.8600006103516,183.8600006103516,17344300,50,31.0,,0.31,15.5,2.1699981689453125,0.011729719832136887
194,2017-07-21,11,0.009566978193146416,0.9548058561425841,NFLX,182.72000122070312,191.5,182.7100067138672,188.5399932861328,188.5399932861328,9277400,21,31.0,,0.31,6.51,4.3300018310546875,0.023134059269190654
195,2017-07-24,1,0.0017788161993769471,-0.4668534080298785,NFLX,188.69000244140625,190.25,187.00999450683597,187.91000366210935,187.91000366210935,8797300,18,31.0,,0.31,5.58,-1.25,-0.00652741514360311
196,2017-07-25,5,0.004894080996884735,1.751313485113835,NFLX,187.7899932861328,188.66000366210935,185.80999755859372,186.97000122070312,186.97000122070312,5374500,16,31.0,,0.31,4.96,-1.5899963378906534,-0.008357405192592093
197,2017-07-26,7,0.006451713395638629,0.31826861871419476,NFLX,187.6999969482422,189.6999969482422,187.50999450683597,189.0800018310547,189.0800018310547,4479300,14,31.0,,0.31,4.34,1.039993286132841,0.005512526587222233
198,2017-07-27,5,0.004894080996884735,-0.2414292612264607,NFLX,189.88999938964844,190.0,179.3800048828125,182.67999267578125,182.67999267578125,11221000,20,31.0,,0.31,6.2,0.3000030517578125,0.0015814604985979752
199,2017-07-28,48,0.038383177570093456,6.8427753023551885,NFLX,182.0,185.02999877929688,181.17999267578125,184.0399932861328,184.0399932861328,6201900,16,31.0,,0.31,4.96,-4.970001220703125,-0.026157901161595443
200,2017-08-01,1,0.0017788161993769471,-0.30450669914738127,NFLX,182.4900054931641,184.6199951171875,181.42999267578125,182.02999877929688,182.02999877929688,5112700,53,23.0,False,0.23,12.19,-0.410003662109375,-0.0022158766946673847
201,2017-08-02,6,0.005672897196261682,2.1891418563922938,NFLX,182.22000122070312,182.57000732421875,177.80999755859375,180.7400054931641,180.7400054931641,5771300,61,23.0,,0.23,14.03,-2.04998779296875,-0.011103823243346578
202,2017-08-03,3,0.003336448598130841,-0.4118616144975288,NFLX,180.52999877929688,181.22000122070312,178.02000427246094,179.22999572753906,179.22999572753906,4627700,44,23.0,,0.23,10.12,-1.350006103515625,-0.007394457190978865
203,2017-08-04,2,0.0025576323987538943,-0.23342670401493926,NFLX,179.60000610351562,181.0,178.5,180.2700042724609,180.2700042724609,4491100,45,23.0,,0.23,10.35,-0.220001220703125,-0.0012140007682440723
204,2017-08-08,24,0.01969158878504673,6.699147381242387,NFLX,181.3699951171875,181.91000366210935,177.4499969482422,178.36000061035156,178.36000061035156,6104000,97,23.0,,0.23,22.31,0.9100036621093466,0.005027644542040521
205,2017-08-09,15,0.012682242990654204,-0.3559563360227812,NFLX,171.42999267578125,175.9600067138672,170.00999450683594,175.77999877929688,175.77999877929688,9670500,100,23.0,,0.23,23.0,-5.949996948242159,-0.032708464781816216
206,2017-08-10,4,0.004115264797507788,-0.6755097027757309,NFLX,174.02999877929688,174.4499969482422,167.60000610351562,169.13999938964844,169.13999938964844,9693100,57,23.0,,0.23,13.11,-1.510009765625,-0.008581550966183293
207,2017-08-11,2,0.0025576323987538943,-0.37850113550340636,NFLX,169.86000061035156,172.5800018310547,169.0,171.39999389648438,171.39999389648438,5022300,49,23.0,,0.23,11.27,-1.8699951171875,-0.01071937603840889
208,2017-08-14,4,0.004115264797507788,1.3134851138353763,NFLX,169.8000030517578,172.4499969482422,168.8000030517578,171.0,171.0,7468400,44,23.0,,0.23,10.12,-0.1300048828125,-0.0007533021290598851
209,2017-08-15,7,0.006451713395638629,0.5677517032551098,NFLX,171.52999877929688,171.8800048828125,168.25,168.5,168.5,5656100,46,23.0,,0.23,10.58,-0.5699920654296875,-0.0033052599334099098
210,2017-08-16,1,0.0017788161993769471,-0.724287783679382,NFLX,167.5,170.5,166.25,169.97999572753906,169.97999572753906,7013600,54,23.0,,0.23,12.42,-1.3800048828125,-0.008028885522509688
211,2017-08-17,3,0.003336448598130841,0.8756567425569175,NFLX,169.22999572753906,170.5800018310547,165.72000122070312,166.08999633789062,166.08999633789062,5229200,37,23.0,,0.23,8.51,0.0800018310546875,0.00046921895046736495
