,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TQQQ_unscaled,TQQQ_monthly,isPartial,scale,TQQQ,Stock_Price_Change,Stock_Price_Change_Percent
121,2017-12-05,64,0.02566134074331365,5.219294553413588,TQQQ,10.86416721343994,11.27416706085205,10.74583339691162,10.89916706085205,10.854193687438965,57740400,28,12.0,,0.12,3.36,-0.1616659164428711,-0.01413678538011598
122,2017-12-06,21,0.010725599166377213,-0.5820327833349126,TQQQ,10.778332710266112,11.095832824707031,10.738332748413086,11.043333053588867,10.99776554107666,47379600,66,12.0,,0.12,7.92,-0.17833423614501953,-0.01581795224272131
123,2017-12-07,0,0.0034313997915943035,-0.6800738365879724,TQQQ,11.050000190734863,11.25,11.00749969482422,11.15250015258789,11.10648250579834,38078400,66,12.0,,0.12,7.92,0.15416717529296875,0.013894150869836919
124,2017-12-08,2,0.004126085446335533,0.20244964065188764,TQQQ,11.399999618530272,11.481666564941406,11.25,11.300000190734863,11.253373146057127,44200800,78,12.0,,0.12,9.36,0.23166656494140625,0.02059258355034732
125,2017-12-11,2,0.004126085446335533,0.0,TQQQ,11.317500114440918,11.57333278656006,11.3125,11.55916690826416,11.511469841003418,35784000,70,12.0,,0.12,8.4,0.09166622161865412,0.00798370350681954
126,2017-12-12,6,0.005515456755817993,0.33672868086539287,TQQQ,11.542499542236328,11.618332862854004,11.44333267211914,11.515832901000977,11.46831512451172,36688800,37,12.0,,0.12,4.44,0.045000076293943536,0.0038882556238426513
127,2017-12-14,1,0.0037787426189649182,-0.31488128975376284,TQQQ,11.640832901000977,11.724166870117188,11.512499809265137,11.55666732788086,11.508980751037598,35623200,68,12.0,,0.12,8.16,0.1058340072631836,0.009109224921723058
128,2017-12-18,4,0.004820771101076763,0.27576063976468435,TQQQ,12.167499542236328,12.27416706085205,12.116666793823242,12.23916721343994,12.188665390014648,40540800,49,12.0,,0.12,5.88,0.5500001907348633,0.04691166518080836
129,2017-12-19,2,0.004126085446335533,-0.14410260105194916,TQQQ,12.173333168029783,12.212499618530272,11.927499771118164,12.039999961853027,11.990320205688477,49434000,79,12.0,,0.12,9.48,-0.06166744232177912,-0.005024165144245529
130,2017-12-26,10,0.006904828065300452,0.6734573617307857,TQQQ,11.75333309173584,11.793333053588867,11.615833282470703,11.750832557678224,11.70234489440918,24433200,28,12.0,,0.12,3.36,-0.4191665649414045,-0.03432274948081837
131,2017-12-28,1,0.0037787426189649182,-0.4527390713818603,TQQQ,11.854999542236328,11.865833282470703,11.748332977294922,11.782500267028809,11.733882904052734,23365200,48,12.0,,0.12,5.76,0.07250022888183594,0.006147560537160812
132,2018-01-02,3,0.004473428273706148,0.1838404265097895,TQQQ,11.741666793823242,12.178333282470703,11.657500267028809,12.153332710266112,12.103184700012209,45867600,57,20.0,,0.2,11.4,0.3125,0.02633611922237722
133,2018-01-03,0,0.0034313997915943035,-0.23293733985557885,TQQQ,12.202500343322754,12.55500030517578,12.200833320617676,12.509166717529297,12.457550048828123,42612000,39,20.0,,0.2,7.800000000000001,0.37666702270507635,0.030929275293134273
134,2018-01-04,1,0.0037787426189649182,0.10122482032594382,TQQQ,12.65583324432373,12.700833320617676,12.53833293914795,12.582500457763672,12.5305814743042,35012400,48,20.0,,0.2,9.6,0.1458330154418963,0.011615532608292956
135,2018-01-05,1,0.0037787426189649182,0.0,TQQQ,12.758333206176758,12.989999771118164,12.692500114440918,12.962499618530272,12.909013748168944,41190000,37,20.0,,0.2,7.4,0.2891664505004883,0.022767517941604254
136,2018-01-08,22,0.01107294199374783,-0.08601164024197938,TQQQ,12.960832595825195,13.133333206176758,12.94833278656006,13.106666564941406,13.052584648132324,36126000,46,20.0,,0.2,9.2,0.14333343505859375,0.011034136842502429
137,2018-01-09,20,0.0103782563390066,-0.06273722513253244,TQQQ,13.186667442321776,13.230833053588867,13.0,13.116666793823242,13.062543869018556,52084800,38,20.0,,0.2,7.6,0.09749984741210938,0.00742384632153037
138,2018-01-10,41,0.01767245571378951,0.7028347668931356,TQQQ,12.93416690826416,13.028332710266112,12.767499923706056,13.023332595825195,12.969594955444336,47926800,55,20.0,,0.2,11.0,-0.20250034332275568,-0.015305184677530725
139,2018-01-11,31,0.014199027440083362,-0.1965447434108375,TQQQ,13.089166641235352,13.284167289733888,13.028332710266112,13.284167289733888,13.229352951049805,37419600,62,20.0,,0.2,12.4,0.255834579467777,0.019636785854124206
140,2018-01-16,2,0.004126085446335533,-0.4570592805886924,TQQQ,13.84000015258789,14.055832862854004,13.34000015258789,13.460832595825195,13.40528964996338,82510800,49,20.0,,0.2,9.8,0.7716655731201154,0.05808911889542867
141,2018-01-17,2,0.004126085446335533,0.0,TQQQ,13.640000343322754,13.954167366027832,13.455833435058594,13.885000228881836,13.827706336975098,41312400,53,20.0,,0.2,10.6,-0.10166549682617188,-0.007232975649194562
142,2018-01-18,2,0.004126085446335533,0.0,TQQQ,13.824167251586914,13.990833282470703,13.72583293914795,13.898332595825195,13.840984344482422,47197200,52,20.0,,0.2,10.4,0.036665916442871094,0.002627596149673339
143,2018-01-19,12,0.007599513720041681,0.841821702163482,TQQQ,14.017499923706056,14.091667175292969,13.820833206176758,14.03166675567627,13.97376823425293,42474000,66,20.0,,0.2,13.2,0.10083389282226562,0.007207139902710491
144,2018-01-22,1,0.0037787426189649182,-0.4527390713818603,TQQQ,13.998332977294922,14.470000267028809,13.962499618530272,14.470000267028809,14.410292625427246,51931200,50,20.0,,0.2,10.0,0.37833309173583984,0.02684800080995209
145,2018-01-23,136,0.05067002431399792,12.409228789410793,TQQQ,14.609167098999023,14.8725004196167,14.58666706085205,14.83666706085205,14.775446891784668,64671600,77,20.0,,0.2,15.4,0.4025001525878906,0.02781618142088238
146,2018-01-24,47,0.0197565126780132,-0.6100946674984062,TQQQ,14.917499542236328,15.021666526794434,14.287500381469728,14.535833358764648,14.47585391998291,104536800,76,20.0,,0.2,15.2,0.14916610717773438,0.010029658965817534
147,2018-01-25,6,0.005515456755817993,-0.7208284252536086,TQQQ,14.839166641235352,14.850000381469728,14.38083267211914,14.517499923706056,14.457596778869627,66650400,72,20.0,,0.2,14.4,-0.17166614532470525,-0.011427902824130753
148,2018-01-26,1,0.0037787426189649182,-0.31488128975376284,TQQQ,14.75,15.165833473205566,14.673333168029783,15.165833473205566,15.103254318237305,53218800,77,20.0,,0.2,15.4,0.31583309173583807,0.021268221119370656
149,2018-01-29,188,0.06873185133726989,15.657883660240763,TQQQ,15.075833320617676,15.178333282470703,14.86750030517578,14.96500015258789,14.903250694274902,66174000,66,20.0,,0.2,13.2,0.012499809265136719,0.000824208526832404
150,2018-01-30,31,0.014199027440083362,-0.7934141571364319,TQQQ,14.548333168029783,14.779167175292969,14.356666564941406,14.582500457763672,14.522329330444336,66253200,100,20.0,,0.2,20.0,-0.3991661071777344,-0.026298414967519945
151,2018-01-31,2,0.004126085446335533,-0.7094106998703491,TQQQ,14.837499618530272,14.921667098999023,14.5,14.762499809265137,14.701584815979004,55498800,73,20.0,,0.2,14.6,0.1424999237060547,0.009641945450368672
152,2018-02-01,2,0.004126085446335533,0.0,TQQQ,14.435832977294922,14.850000381469728,14.239999771118164,14.393333435058594,14.333942413330078,63984000,51,28.0,False,0.28,14.28,-0.0716667175292951,-0.004802862646232198
153,2018-02-02,1,0.0037787426189649182,-0.0841821702163481,TQQQ,14.232500076293944,14.319167137145996,13.49250030517578,13.514166831970217,13.458403587341309,95092800,80,28.0,,0.28,22.4,-0.5308332443237322,-0.03574634550084743
154,2018-02-05,3,0.004473428273706148,-0.46065580635705017,TQQQ,13.145833015441896,13.803333282470703,11.884166717529297,11.954167366027832,11.904840469360352,115314000,93,28.0,,0.28,26.040000000000003,-0.515833854675293,-0.036024012411807416
155,2018-02-06,3,0.004473428273706148,0.0,TQQQ,11.401666641235352,12.916666984558104,11.2524995803833,12.875832557678224,12.82270336151123,119691600,100,28.0,,0.28,28.000000000000004,-0.8866662979125994,-0.06423566538370884
156,2018-02-08,2,0.004126085446335533,-0.07764577995185973,TQQQ,12.49416732788086,12.511667251586914,10.833333015441896,10.834166526794434,10.789462089538574,108202800,84,28.0,,0.28,23.520000000000003,-0.40499973297118963,-0.03135481726480738
157,2018-02-09,49,0.02045119833275443,3.956562000168365,TQQQ,11.266667366027832,11.595832824707031,10.100000381469728,11.34416675567627,11.297357559204102,160172400,92,28.0,,0.28,25.76,-0.9158344268798828,-0.07319843218846178
158,2018-02-13,3,0.004473428273706148,0.1838404265097895,TQQQ,11.769166946411133,12.216667175292969,11.697500228881836,12.125,12.074968338012695,54027600,49,28.0,,0.28,13.72,0.6208343505859375,0.05353943610355749
159,2018-02-14,3,0.004473428273706148,0.0,TQQQ,11.94333267211914,12.885000228881836,11.930832862854004,12.835000038146973,12.782038688659668,84057600,54,28.0,,0.28,15.12,0.6683330535888672,0.0547066596805148
160,2018-02-15,114,0.043028482111844395,8.618681574656419,TQQQ,13.166666984558104,13.523332595825195,12.765000343322754,13.50583267211914,13.450103759765623,95187600,79,28.0,,0.28,22.12,0.6383323669433594,0.04954073384589708
161,2018-02-16,3,0.004473428273706148,-0.8960356476884702,TQQQ,13.407500267028809,13.789167404174805,13.279167175292969,13.354999542236328,13.299893379211426,85276800,55,28.0,,0.28,15.400000000000002,0.2658348083496094,0.019657492446179647
162,2018-02-20,1,0.0037787426189649182,-0.5796205417519996,TQQQ,13.201666831970217,13.770000457763672,13.189167022705078,13.421667098999023,13.36628532409668,72934800,36,28.0,,0.28,10.080000000000002,-0.019166946411132812,-0.0013900002697283531
163,2018-02-21,4,0.004820771101076763,0.27576063976468435,TQQQ,13.61416721343994,14.017499923706056,13.291666984558104,13.300832748413086,13.245949745178224,88738800,54,28.0,,0.28,15.12,0.2474994659423846,0.017973816827496325
164,2018-02-22,2,0.004126085446335533,-0.14410260105194916,TQQQ,13.49416732788086,13.695833206176758,13.201666831970217,13.303333282470703,13.24843978881836,83301600,49,28.0,,0.28,13.72,-0.32166671752929865,-0.022947509846980907
165,2018-02-23,9,0.0065574852379298365,0.5892751915144374,TQQQ,13.604999542236328,14.104999542236328,13.46166706085205,14.095832824707031,14.037668228149414,71384400,64,28.0,,0.28,17.92,0.4091663360595703,0.029875242338307517
166,2018-02-26,31,0.014199027440083362,1.165315959531755,TQQQ,14.317500114440918,14.668333053588867,14.286666870117188,14.661666870117188,14.60116958618164,66975600,77,28.0,,0.28,21.56,0.5633335113525391,0.03993856998475476
167,2018-02-28,1,0.0037787426189649182,-0.7338731377969128,TQQQ,14.3725004196167,14.512499809265137,13.838333129882812,13.852499961853027,13.795340538024902,76507200,67,28.0,,0.28,18.76,-0.15583324432373047,-0.010623786885286424
168,2018-03-01,30,0.013851684612712748,2.665686184391948,TQQQ,13.883333206176758,14.06833267211914,12.80666732788086,13.185832977294922,13.131423950195312,125958000,46,25.0,False,0.25,11.5,-0.4441671371459961,-0.0306058324191969
169,2018-03-02,3,0.004473428273706148,-0.6770480704129993,TQQQ,12.723333358764648,13.611666679382324,12.5649995803833,13.548333168029783,13.49242877960205,96699600,78,25.0,,0.25,19.5,-0.4566659927368164,-0.032460562554214034
170,2018-03-05,26,0.012462313303230287,1.1256591030274303,TQQQ,13.357500076293944,14.09333324432373,13.196666717529297,13.973333358764648,13.915675163269045,74440800,58,25.0,,0.25,14.5,0.48166656494140625,0.03538630325638148
171,2018-03-06,10,0.006904828065300452,-0.4459433094567853,TQQQ,14.18166732788086,14.307499885559082,13.899999618530272,14.149999618530272,14.091611862182615,71030400,50,25.0,,0.25,12.5,0.21416664123535156,0.01519630860368748
172,2018-03-07,1,0.0037787426189649182,-0.4527390713818603,TQQQ,13.840832710266112,14.291666984558104,13.768333435058594,14.25583267211914,14.197009086608888,66882000,83,25.0,,0.25,20.75,-0.01583290100097834,-0.0011066154903106584
173,2018-03-08,2,0.004126085446335533,0.09192021325489463,TQQQ,14.414999961853027,14.518333435058594,14.259166717529297,14.46833324432373,14.408632278442385,57584400,73,25.0,,0.25,18.25,0.22666645050049006,0.015860042830930787
174,2018-03-09,22,0.01107294199374783,1.683643404326964,TQQQ,14.796667098999023,15.310832977294922,14.731666564941406,15.310832977294922,15.247655868530272,73674000,92,25.0,,0.25,23.0,0.7924995422363281,0.05458612352314596
175,2018-03-12,13,0.007946856547412295,1.103042559058737,TQQQ,15.458333015441896,15.680832862854004,15.361666679382324,15.539999961853027,15.47587776184082,66339600,53,25.0,,0.25,13.25,0.36999988555908203,0.02416588869513303
176,2018-03-13,1,0.0037787426189649182,-0.5244984483587569,TQQQ,15.458333015441896,15.680832862854004,14.821666717529297,14.97583293914795,14.914037704467772,91146000,76,25.0,,0.25,19.0,0.0,0.0
177,2018-03-14,12,0.007599513720041681,1.0111223458038423,TQQQ,15.164999961853027,15.210832595825195,14.733332633972168,14.925000190734863,14.863415718078612,66811200,61,25.0,,0.25,15.25,-0.4700002670288086,-0.029972914776879134
178,2018-03-15,2,0.004126085446335533,-0.4570592805886924,TQQQ,14.970000267028809,15.150833129882812,14.720000267028809,14.858332633972168,14.797022819519045,55448400,47,25.0,,0.25,11.75,-0.05999946594238281,-0.003944522140020834
179,2018-03-19,1,0.0037787426189649182,-0.8269851619777668,TQQQ,14.374167442321776,14.374167442321776,13.422499656677246,13.833333015441896,13.776251792907717,97116000,58,25.0,,0.25,14.5,-0.7766656875610369,-0.051262242868293284
180,2018-03-20,8,0.006210142410559222,0.6434414927842633,TQQQ,13.83666706085205,14.033332824707031,13.680832862854004,13.9350004196167,13.877500534057615,46096800,60,25.0,,0.25,15.0,-0.3408346176147443,-0.023711607575352622
181,2018-03-21,2,0.004126085446335533,-0.3355892387717435,TQQQ,13.833333015441896,14.216667175292969,13.561667442321776,13.733332633972168,13.676664352416992,66248400,89,25.0,,0.25,22.25,0.1833343505859375,0.01306420597843716
182,2018-03-22,1,0.0037787426189649182,-0.0841821702163481,TQQQ,13.199999809265137,13.466667175292969,12.68333339691162,12.729999542236328,12.677472114562988,102939600,78,25.0,,0.25,19.5,-0.75,-0.05275498052760352
183,2018-03-23,3,0.004473428273706148,0.1838404265097895,TQQQ,12.68333339691162,12.791666984558104,11.701666831970217,11.701666831970217,11.65338134765625,108799200,83,25.0,,0.25,20.75,-0.6750001907348651,-0.0501237746465788
184,2018-03-26,5,0.005168113928447377,0.367680853019579,TQQQ,12.416666984558104,13.06999969482422,11.864999771118164,13.018333435058594,12.96461582183838,91752000,71,25.0,,0.25,17.75,0.27833271026611683,0.02175890840514505
185,2018-03-27,29,0.013504341785342131,1.6130116271254789,TQQQ,13.324167251586914,13.324167251586914,11.430832862854004,11.770000457763672,11.721434593200684,136807200,80,25.0,,0.25,20.0,0.25416755676269354,0.019446638308901143
186,2018-03-28,2,0.004126085446335533,-0.694462306129273,TQQQ,11.564167022705078,11.901666641235352,11.083333015441896,11.36416721343994,11.317275047302246,121144800,100,25.0,,0.25,25.0,-1.4225006103515625,-0.10676093923859609
187,2018-03-29,3,0.004473428273706148,0.08418217021634833,TQQQ,11.536666870117188,12.30833339691162,11.210832595825195,11.993332862854004,11.94384479522705,98536800,94,25.0,,0.25,23.5,0.40666675567626775,0.0341688914615792
188,2018-04-02,2,0.004126085446335533,-0.2519050318030104,TQQQ,11.710000038146973,11.875,10.564167022705078,10.928333282470703,10.883240699768066,122476800,71,29.0,,0.29,20.59,-0.4333333969116193,-0.03520650464508468
189,2018-04-03,12,0.007599513720041681,0.841821702163482,TQQQ,11.229166984558104,11.43333339691162,10.699167251586914,11.295000076293944,11.248394012451172,110902800,73,29.0,,0.29,21.17,-0.4416666030883807,-0.03719297710217939
190,2018-04-04,11,0.007252170892671066,-0.045705928058869305,TQQQ,10.63583278656006,11.93166732788086,10.600000381469728,11.829167366027832,11.780357360839844,108364800,65,29.0,,0.29,18.85,0.49833393096924006,0.043586057859893224
191,2018-04-05,1,0.0037787426189649182,-0.4789501412902917,TQQQ,12.18166732788086,12.229166984558104,11.763333320617676,12.015000343322754,11.96542263031006,91677600,86,29.0,,0.29,24.94,0.2974996566772443,0.024933619795288298
192,2018-04-06,75,0.029482111844390414,6.802095780862212,TQQQ,11.640832901000977,11.984999656677246,10.951666831970217,11.118332862854004,11.07245635986328,116145600,74,29.0,,0.29,21.46,-0.2441673278808576,-0.019965981999360283
193,2018-04-09,3,0.004473428273706148,-0.437082040298964,TQQQ,11.411666870117188,12.021666526794434,11.295832633972168,11.340832710266112,11.294036865234377,87945600,61,29.0,,0.29,17.689999999999998,0.0366668701171875,0.003059396843349882
194,2018-04-10,11,0.007252170892671066,0.6211662396148769,TQQQ,11.87083339691162,12.212499618530272,11.636667251586914,12.09000015258789,12.04011344909668,97437600,72,29.0,,0.29,20.88,0.19083309173583807,0.015874096266977666
195,2018-04-11,11,0.007252170892671066,0.0,TQQQ,11.883333206176758,12.28083324432373,11.85083293914795,11.886667251586914,11.837618827819824,71720400,62,29.0,,0.29,17.98,0.06833362579345881,0.005595384067793585
196,2018-04-12,12,0.007599513720041681,0.0478950141290293,TQQQ,12.125,12.4375,12.082500457763672,12.303333282470703,12.252565383911133,71383200,47,29.0,,0.29,13.63,0.15666675567626953,0.012757013515241944
197,2018-04-13,1,0.0037787426189649182,-0.5027652086475616,TQQQ,12.500832557678224,12.553333282470703,11.971667289733888,12.12083339691162,12.070819854736328,71242800,34,29.0,,0.29,9.86,0.11583328247070312,0.009313228741363089
198,2018-04-16,7,0.005862799583188607,0.420910851081741,TQQQ,12.368332862854004,12.532500267028809,12.148332595825195,12.388333320617676,12.337215423583984,59149200,46,29.0,,0.29,13.34,-0.02083301544189453,-0.0016595604508473638
199,2018-04-17,1,0.0037787426189649182,-0.35547129569287284,TQQQ,12.760000228881836,13.276666641235352,12.695833206176758,13.180832862854004,13.126444816589355,62073600,68,29.0,,0.29,19.72,0.744166374206543,0.05937892346703855
200,2018-04-18,23,0.011420284821118443,2.0222446916076846,TQQQ,13.199999809265137,13.412500381469728,13.008333206176758,13.272500038146973,13.217734336853027,59044800,82,29.0,,0.29,23.78,0.13583374023437678,0.010231012339535495
201,2018-04-19,1,0.0037787426189649182,-0.6691201070592172,TQQQ,13.080833435058594,13.164999961853027,12.770833015441896,12.911666870117188,12.858388900756836,64509600,57,29.0,,0.29,16.529999999999998,-0.247500419616701,-0.01845296645498251
202,2018-04-20,5,0.005168113928447377,0.367680853019579,TQQQ,12.8125,12.833333015441896,12.158332824707031,12.292499542236328,12.241777420043944,70406400,60,29.0,,0.29,17.4,-0.33166694641113104,-0.02519308373506801
