,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DAL_unscaled,DAL_monthly,isPartial,scale,DAL,Stock_Price_Change,Stock_Price_Change_Percent
629,2021-09-08,0,0.04702510460251046,-0.34804803062822676,DAL,40.400001525878906,40.91999816894531,39.59999847412109,39.650001525878906,39.650001525878906,7156100,69,35.0,,0.35,24.15,-0.27000045776366477,-0.006555000407030498
630,2021-09-09,1,0.04911715481171548,0.04448794376723897,DAL,39.619998931884766,41.77000045776367,39.45000076293945,41.09000015258789,41.09000015258789,15509400,88,35.0,,0.35,30.8,0.8500022888183594,0.020772295377653238
631,2021-09-10,8,0.06376150627615063,0.2981514609421585,DAL,41.04999923706055,41.130001068115234,39.34999847412109,39.36000061035156,39.36000061035156,12501200,100,35.0,,0.35,35.0,-0.6399993896484375,-0.01532198665632245
632,2021-09-13,7,0.061669456066945606,-0.032810551873482474,DAL,39.70000076293945,40.18000030517578,38.79999923706055,40.18000030517578,40.18000030517578,11556300,73,35.0,,0.35,25.55,-0.9500007629394531,-0.023097513694837035
633,2021-09-15,3,0.05330125523012552,-0.1356944161747744,DAL,39.25,39.70000076293945,38.81999969482422,39.63999938964844,39.63999938964844,8175800,77,35.0,,0.35,26.95,-0.4799995422363281,-0.011946230427840376
634,2021-09-17,2,0.0512092050209205,-0.0392495486301907,DAL,40.54999923706055,40.9900016784668,39.790000915527344,40.11000061035156,40.11000061035156,11011500,84,35.0,,0.35,29.4,1.2900009155273438,0.03249372520747107
635,2021-09-20,27,0.10351046025104603,1.0213252716725223,DAL,40.54999923706055,40.84000015258789,39.41999816894531,40.77999877929688,40.77999877929688,16633900,67,35.0,,0.35,23.45,-0.15000152587890625,-0.003659466204845474
636,2021-09-21,5,0.05748535564853557,-0.444642063139173,DAL,41.04999923706055,41.7400016784668,40.13999938964844,40.36000061035156,40.36000061035156,11837600,76,35.0,,0.35,26.6,0.9000015258789062,0.022037255693346802
637,2021-09-23,1,0.04911715481171548,-0.14557100225635056,DAL,41.900001525878906,42.77000045776367,41.720001220703125,42.59000015258789,42.59000015258789,12651000,74,35.0,,0.35,25.9,1.029998779296875,0.024676539000434206
638,2021-09-24,4,0.05539330543933055,0.12777919754663936,DAL,42.84000015258789,43.7400016784668,42.66999816894531,43.52999877929688,43.52999877929688,13478500,85,35.0,,0.35,29.75,0.970001220703125,0.02267947650973312
639,2021-09-27,1,0.04911715481171548,-0.04085301086690085,DAL,43.900001525878906,45.060001373291016,43.75,43.77999877929688,43.77999877929688,14467500,92,35.0,,0.35,32.2,1.3199996948242188,0.030178318339527
640,2021-09-28,6,0.05957740585774059,0.21296532924439893,DAL,43.65999984741211,44.209999084472656,43.310001373291016,43.43999862670898,43.43999862670898,9434700,89,35.0,,0.35,31.15,-0.8500022888183594,-0.018863787459229675
641,2021-10-04,28,0.10560251046025104,0.772526160544982,DAL,45.790000915527344,46.0,44.810001373291016,44.959999084472656,44.959999084472656,13342500,79,35.0,,0.35,27.65,1.7900009155273438,0.040488598792032704
642,2021-10-06,2,0.0512092050209205,-0.5150758746384563,DAL,43.709999084472656,44.13999938964844,43.220001220703125,44.02000045776367,44.02000045776367,10145800,70,35.0,,0.35,24.5,-1.8600006103515625,-0.040434795877207885
643,2021-10-08,3,0.05330125523012552,0.04085301086690096,DAL,43.790000915527344,43.79999923706055,43.09000015258789,43.380001068115234,43.380001068115234,7340600,84,35.0,,0.35,29.4,-0.3400001525878906,-0.007702767496359009
644,2021-10-11,10,0.06794560669456066,-0.10965513460167786,DAL,42.9900016784668,43.93999862670898,42.720001220703125,43.18999862670898,43.18999862670898,9085700,92,35.0,,0.35,32.2,0.1399993896484304,0.003196333152672093
645,2021-10-12,58,0.16836401673640167,1.4779235174579717,DAL,43.040000915527344,43.810001373291016,42.77000045776367,43.540000915527344,43.540000915527344,10515200,77,35.0,,0.35,26.95,-0.12999725341796164,-0.002958517466565058
646,2021-10-13,6,0.05957740585774059,-0.6461393175774746,DAL,42.7400016784668,42.7400016784668,40.88999938964844,41.02999877929688,41.02999877929688,28236900,92,35.0,,0.35,32.2,-1.0699996948242188,-0.024423639837558908
647,2021-10-14,6,0.05957740585774059,0.0,DAL,41.18000030517578,41.4900016784668,40.880001068115234,41.20000076293945,41.20000076293945,16285400,91,35.0,,0.35,31.85,-1.25,-0.02924660624498232
648,2021-10-15,5,0.05748535564853557,-0.035114825479317324,DAL,41.88999938964844,42.27000045776367,40.95000076293945,40.9900016784668,40.9900016784668,13860300,100,35.0,,0.35,35.0,0.779998779296875,0.018799680591521595
649,2021-10-19,1,0.04911715481171548,-0.0784990972603814,DAL,41.02999877929688,41.06999969482422,40.34000015258789,40.45000076293945,40.45000076293945,11314400,86,35.0,,0.35,30.1,-1.2000007629394531,-0.028388946059711984
650,2021-10-21,4,0.05539330543933055,0.12777919754663936,DAL,40.5,40.75,40.02000045776367,40.400001525878906,40.400001525878906,10694400,77,35.0,,0.35,26.95,-0.31999969482421875,-0.007791567986413894
651,2021-10-25,4,0.05539330543933055,0.0,DAL,39.79999923706055,39.90999984741211,39.369998931884766,39.5099983215332,39.5099983215332,9090500,91,35.0,,0.35,31.85,-0.8400001525878906,-0.020613500677003405
652,2021-10-27,2,0.0512092050209205,-0.07553440592189753,DAL,39.84000015258789,39.93000030517578,39.02000045776367,39.06999969482422,39.06999969482422,8341800,87,35.0,,0.35,30.45,0.020000457763671875,0.0005011390087732437
653,2021-10-28,6,0.05957740585774059,0.16341204346760363,DAL,39.13999938964844,39.369998931884766,38.83000183105469,39.150001525878906,39.150001525878906,7416000,78,35.0,,0.35,27.3,-0.5600013732910156,-0.014024577235438374
654,2021-10-29,-2,0.04284100418410042,-0.2809186038345389,DAL,39.060001373291016,39.5,38.810001373291016,39.130001068115234,39.130001068115234,9343800,84,35.0,,0.35,29.4,0.13000106811523438,0.003302033823779249
655,2021-11-01,161,0.38384518828451886,6.495628727837242,DAL,39.150001525878906,40.45000076293945,38.90999984741211,40.41999816894531,40.41999816894531,11401300,94,36.0,False,0.36,33.84,0.9500007629394531,0.024050652226315306
656,2021-11-02,1,0.04911715481171548,-0.8720391545580397,DAL,40.2400016784668,40.5,39.83000183105469,40.38999938964844,40.38999938964844,7611200,79,36.0,,0.36,28.44,0.049999237060546875,0.0012360750585289626
657,2021-11-04,2,0.0512092050209205,0.042593065848879785,DAL,41.459999084472656,41.4900016784668,40.58000183105469,40.9900016784668,40.9900016784668,9990300,92,36.0,,0.36,33.12,0.9900016784667969,0.024444485888069023
658,2021-11-05,2,0.0512092050209205,0.0,DAL,43.540000915527344,44.41999816894531,43.2599983215332,44.290000915527344,44.290000915527344,23651200,75,36.0,,0.36,27.0,2.9299964904785156,0.07061933892374794
659,2021-11-08,8,0.06376150627615063,0.07022965095863465,DAL,45.0,45.52000045776367,44.5,44.650001525878906,44.650001525878906,15006700,100,36.0,,0.36,36.0,1.1000022888183594,0.02476367253854117
660,2021-11-10,10,0.06794560669456066,0.06562110374696495,DAL,43.79999923706055,44.470001220703125,43.52999877929688,43.709999084472656,43.709999084472656,8698700,81,36.0,,0.36,29.16,-1.0499992370605469,-0.023066766838783392
661,2021-11-11,8,0.06376150627615063,-0.06158014656074873,DAL,43.77999877929688,44.2400016784668,43.45000076293945,43.45000076293945,43.45000076293945,6370700,75,36.0,,0.36,27.0,-0.22999954223632812,-0.0051720156492653935
662,2021-11-12,30,0.1097866108786611,0.7218321412166153,DAL,43.5,43.52999877929688,41.869998931884766,42.220001220703125,42.220001220703125,10038900,76,36.0,,0.36,27.36,-0.7100028991699148,-0.016048889517006892
663,2021-11-15,13,0.07422175732217573,0.33990482664853827,DAL,42.63999938964844,42.93999862670898,42.13999938964844,42.380001068115234,42.380001068115234,6938400,68,36.0,,0.36,24.48,-0.5900001525879048,-0.013553874779075659
664,2021-11-16,26,0.101418410041841,0.36642426292350194,DAL,42.09999847412109,42.18999862670898,40.900001525878906,41.040000915527344,41.040000915527344,11055500,82,36.0,,0.36,29.52,-0.75,-0.017466232510158886
665,2021-11-17,1,0.04911715481171548,-0.5156978423202276,DAL,40.97999954223633,41.25,40.29999923706055,40.709999084472656,40.709999084472656,9025300,85,36.0,,0.36,30.6,-0.9399986267089773,-0.022280129350701117
666,2021-11-18,5,0.05748535564853557,0.17037226339551914,DAL,40.75,40.77000045776367,39.43999862670898,40.119998931884766,40.119998931884766,11615800,68,36.0,,0.36,24.48,-0.4799995422363281,-0.011636352539062478
667,2021-11-22,6,0.05957740585774059,0.03639275056408753,DAL,39.880001068115234,40.18999862670898,39.220001220703125,39.77000045776367,39.77000045776367,11991400,80,36.0,,0.36,28.8,-0.5800018310546946,-0.01422619142856174
668,2021-11-23,13,0.07422175732217573,0.2458037783552216,DAL,40.34000015258789,40.58000183105469,39.25,39.52999877929688,39.52999877929688,11074300,80,36.0,,0.36,28.8,0.39000320434571023,0.009703986505899653
669,2021-11-24,13,0.07422175732217573,0.0,DAL,39.18000030517578,40.06999969482422,38.91999816894531,39.68999862670898,39.68999862670898,7580500,72,36.0,,0.36,25.92,-0.5100021362304688,-0.01256781944845009
670,2021-11-26,24,0.09723430962343096,0.8987662390718196,DAL,36.75,36.95000076293945,34.599998474121094,36.380001068115234,36.380001068115234,38052100,90,36.0,,0.36,32.4,-3.1199989318847656,-0.07786371239448175
671,2021-11-29,10,0.06794560669456066,0.10177081213108075,DAL,37.02000045776367,37.34999847412109,35.970001220703125,36.2400016784668,36.2400016784668,21269600,86,36.0,,0.36,30.96,0.3999977111816335,0.01082537761630653
672,2021-11-30,1,0.04911715481171548,-0.27711065952336955,DAL,35.72999954223633,36.290000915527344,35.220001220703125,36.20000076293945,36.20000076293945,20442900,75,36.0,,0.36,27.0,-1.059997558593743,-0.028380123210130503
673,2021-12-01,29,0.10769456066945607,1.1926058437686344,DAL,36.869998931884766,37.34000015258789,33.400001525878906,33.529998779296875,33.529998779296875,34616800,83,34.0,False,0.34,28.22,1.0499992370605469,0.028933568767458562
674,2021-12-02,10,0.06794560669456066,-0.36908970822487286,DAL,34.40999984741211,36.66999816894531,33.7599983215332,36.63999938964844,36.63999938964844,36044800,90,34.0,,0.34,30.6,-0.6700019836425781,-0.017943277474682717
675,2021-12-03,14,0.07631380753138076,0.12316029312149768,DAL,36.47999954223633,37.68000030517578,35.349998474121094,35.97999954223633,35.97999954223633,25510200,100,34.0,,0.34,34.0,1.0100021362304688,0.027543010271699586
676,2021-12-06,20,0.08886610878661087,0.16448270190251657,DAL,37.25,39.33000183105469,37.0099983215332,38.13999938964844,38.13999938964844,23060500,88,34.0,,0.34,29.92,1.6500015258789062,0.043789849058261776
677,2021-12-08,1,0.04911715481171548,-0.44729036206977724,DAL,38.5,39.88999938964844,38.02999877929688,38.880001068115234,38.880001068115234,16355500,88,34.0,,0.34,29.92,0.55999755859375,0.014238432049895833
678,2021-12-09,2,0.0512092050209205,0.042593065848879785,DAL,38.220001220703125,38.84999847412109,38.0,38.5,38.5,10427800,85,34.0,,0.34,28.9,-1.0400009155273509,-0.026071720517429564
679,2021-12-10,7,0.061669456066945606,0.20426505433450437,DAL,38.41999816894531,38.459999084472656,37.59000015258789,38.18000030517578,38.18000030517578,12028500,95,34.0,,0.34,32.300000000000004,-0.3899993896484304,-0.010038594722422411
680,2021-12-14,3,0.05330125523012552,0.0,DAL,36.54999923706055,37.52999877929688,36.41999816894531,36.52999877929688,36.52999877929688,12638700,81,34.0,,0.34,27.540000000000003,-0.9300003051757741,-0.024180975749197087
681,2021-12-15,-2,0.04284100418410042,-0.19624774315095372,DAL,36.52999877929688,36.79999923706055,35.540000915527344,36.61000061035156,36.61000061035156,13179900,85,34.0,,0.34,28.9,-0.7299995422363352,-0.019451094217435294
682,2021-12-16,7,0.061669456066945606,0.4394960445355991,DAL,37.59000015258789,37.68999862670898,35.65999984741211,35.79999923706055,35.79999923706055,19944400,74,34.0,,0.34,25.16,0.8899993896484304,0.024184766524455004
683,2021-12-17,1,0.04911715481171548,-0.2035416242621616,DAL,36.040000915527344,37.2400016784668,35.59000015258789,36.560001373291016,36.560001373291016,18115500,90,34.0,,0.34,30.6,-0.4499969482421804,-0.011939425965467931
684,2021-12-20,23,0.09514225941422594,0.8579132282049187,DAL,35.54999923706055,37.25,35.38999938964844,36.369998931884766,36.369998931884766,17475600,86,34.0,,0.34,29.24,0.009998321533203125,0.00026848338030505126
685,2021-12-21,1,0.04911715481171548,-0.4837503848014424,DAL,36.83000183105469,38.81999969482422,36.7599983215332,38.52000045776367,38.52000045776367,17209900,83,34.0,,0.34,28.22,1.5699996948242188,0.042147642814073016
686,2021-12-22,9,0.06585355648535565,0.3407445267910385,DAL,38.4900016784668,39.470001220703125,38.16999816894531,39.130001068115234,39.130001068115234,11719500,84,34.0,,0.34,28.56,0.6500015258789062,0.016743985857515797
687,2021-12-23,1,0.04911715481171548,-0.2541457525891099,DAL,39.720001220703125,39.88999938964844,38.9900016784668,39.29999923706055,39.29999923706055,8478100,80,34.0,,0.34,27.200000000000003,0.4199981689453125,0.010640946439216536
688,2021-12-27,2,0.0512092050209205,0.0,DAL,38.2599983215332,39.18000030517578,37.86000061035156,39.0,39.0,10897600,93,34.0,,0.34,31.62,-0.7099990844726562,-0.017798924425576734
689,2021-12-28,33,0.11606276150627615,1.2664433368739276,DAL,38.77999877929688,39.83000183105469,38.52000045776367,39.630001068115234,39.630001068115234,9974200,86,34.0,,0.34,29.24,0.6500015258789062,0.01659013580439006
690,2021-12-29,5,0.05748535564853557,-0.5047045675763365,DAL,39.33000183105469,39.4900016784668,38.9900016784668,39.15999984741211,39.15999984741211,7311800,90,34.0,,0.34,30.6,-0.3400001525878906,-0.008536282625093872
691,2021-12-30,2,0.0512092050209205,-0.10917825169226292,DAL,39.060001373291016,39.7400016784668,39.02000045776367,39.040000915527344,39.040000915527344,8055600,72,34.0,,0.34,24.48,0.25,0.006330716368045053
692,2021-12-31,1,0.04911715481171548,-0.04085301086690085,DAL,39.04999923706055,39.459999084472656,38.91999816894531,39.08000183105469,39.08000183105469,7166700,70,34.0,,0.34,23.8,-0.2800025939941406,-0.007045862661497093
