,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG,Stock_Price_Change,Stock_Price_Change_Percent
138,2016-11-30,3,0.02885265049415993,-0.13472368172877436,JNUG,1376.0,1388.0,1300.0,1338.0,1315.437744140625,130919,31,36.0,,0.36,11.16,-56.0,-0.03878116343490301
139,2016-12-01,7,0.032446540880503145,0.1245601469809734,JNUG,1320.0,1444.0,1240.0,1320.0,1297.7413330078125,216450,57,34.0,False,0.34,19.380000000000003,56.0,0.04034582132564846
140,2016-12-02,10,0.035141958670260556,0.08307257774208732,JNUG,1374.0,1478.0,1374.0,1462.0,1437.3466796875,172067,52,34.0,,0.34,17.68,34.0,0.023545706371191244
141,2016-12-05,19,0.043228212039532796,0.3702332469455758,JNUG,1388.0,1540.0,1312.0,1480.0,1455.0430908203125,180772,41,34.0,,0.34,13.94,62.0,0.04194857916102834
142,2016-12-06,10,0.035141958670260556,-0.18705963045330787,JNUG,1486.0,1576.0,1436.0,1464.0,1439.31298828125,121538,40,34.0,,0.34,13.6,36.0,0.023376623376623273
143,2016-12-07,4,0.029751123090745735,-0.15340168230511586,JNUG,1550.0,1594.0,1480.0,1526.0,1500.2674560546875,151825,58,34.0,,0.34,19.72,18.0,0.011421319796954377
144,2016-12-08,4,0.029751123090745735,0.0,JNUG,1508.0,1536.0,1456.0,1530.0,1504.199951171875,111663,50,34.0,,0.34,17.0,-58.0,-0.03638644918444167
145,2016-12-09,4,0.029751123090745735,0.0,JNUG,1472.0,1496.0,1272.0,1300.0,1278.0784912109375,220507,52,34.0,,0.34,17.68,-40.0,-0.02604166666666663
146,2016-12-12,4,0.029751123090745735,0.06428181146144696,JNUG,1346.0,1402.0,1288.0,1302.0,1280.044677734375,130141,43,34.0,,0.34,14.62,-94.0,-0.06283422459893051
147,2016-12-13,2,0.027954177897574126,-0.060399238969588986,JNUG,1306.0,1340.0,1252.0,1322.0,1299.70751953125,127406,39,34.0,,0.34,13.260000000000002,-62.0,-0.0442225392296719
148,2016-12-14,3,0.02885265049415993,0.03214090573072337,JNUG,1376.0,1408.0,1070.0,1078.0,1059.8218994140625,274563,56,34.0,,0.34,19.040000000000003,68.0,0.05074626865671639
149,2016-12-15,8,0.03334501347708895,0.15570018372621686,JNUG,972.0,990.0,848.0,884.0,869.0933837890625,304939,78,34.0,,0.34,26.520000000000003,-418.0,-0.296875
150,2016-12-16,7,0.032446540880503145,-0.026944736345754894,JNUG,930.0,956.0,810.0,844.0,829.767822265625,274078,55,34.0,,0.34,18.700000000000003,-34.0,-0.03434343434343434
151,2016-12-19,1,0.02705570530098832,-0.2301025234576739,JNUG,886.0,890.0,822.0,848.0,833.700439453125,190697,44,34.0,,0.34,14.96,-66.0,-0.06903765690376573
152,2016-12-20,2,0.027954177897574126,0.03320824892903396,JNUG,784.0,864.0,754.0,856.0,841.5654907226562,222215,43,34.0,,0.34,14.62,-26.0,-0.02921348314606742
153,2016-12-21,10,0.035141958670260556,0.25712724584578783,JNUG,868.0,876.0,820.0,826.0,812.0713500976562,106713,48,34.0,,0.34,16.32,12.0,0.01388888888888884
154,2016-12-22,1,0.02705570530098832,-0.2301025234576739,JNUG,826.0,888.0,810.0,828.0,814.0376586914062,148548,37,34.0,,0.34,12.58,12.0,0.013698630136986356
155,2016-12-23,1,0.02705570530098832,0.0,JNUG,832.0,866.0,822.0,860.0,845.4981079101562,99152,38,34.0,,0.34,12.920000000000002,-22.0,-0.024774774774774744
156,2016-12-28,4,0.029751123090745735,0.09962474678710209,JNUG,936.0,1056.0,906.0,1048.0,1030.3277587890625,203211,42,34.0,,0.34,14.28,190.0,0.21939953810623547
157,2016-12-29,4,0.029751123090745735,0.0,JNUG,1084.0,1344.0,1062.0,1336.0,1313.4713134765625,348957,94,34.0,,0.34,31.96,288.0,0.2727272727272727
158,2016-12-30,2,0.027954177897574126,-0.060399238969588986,JNUG,1350.0,1440.0,1116.0,1116.0,1097.1812744140625,381721,100,34.0,,0.34,34.0,96.0,0.0714285714285714
159,2017-01-03,1,0.02705570530098832,0.0,JNUG,1140.0,1332.0,1136.0,1324.0,1301.673828125,289205,52,52.0,,0.52,27.04,-108.0,-0.07499999999999996
160,2017-01-04,1,0.02705570530098832,0.0,JNUG,1394.0,1400.0,1284.0,1388.0,1364.5946044921875,269644,63,52.0,,0.52,32.76,68.0,0.05105105105105112
161,2017-01-05,4,0.029751123090745735,0.09962474678710209,JNUG,1518.0,1796.0,1506.0,1748.0,1718.52392578125,385520,100,52.0,,0.52,52.0,396.0,0.2828571428571429
162,2017-01-06,6,0.03154806828391734,0.060399238969588875,JNUG,1620.0,1764.0,1336.0,1514.0,1488.4697265625,457674,99,52.0,,0.52,51.48,-32.0,-0.017817371937639215
163,2017-01-09,1,0.02705570530098832,-0.41085438146851094,JNUG,1636.0,1758.0,1538.0,1584.0,1557.2894287109375,376803,76,52.0,,0.52,39.52,-6.0,-0.003401360544217691
164,2017-01-10,4,0.029751123090745735,0.09962474678710209,JNUG,1672.0,1788.0,1576.0,1688.0,1659.53564453125,364857,54,52.0,,0.52,28.08,30.0,0.017064846416382284
165,2017-01-11,3,0.02885265049415993,-0.03019961948479455,JNUG,1602.0,1770.0,1508.0,1696.0,1667.40087890625,368352,54,52.0,,0.52,28.08,-18.0,-0.010067114093959773
166,2017-01-12,7,0.032446540880503145,0.1245601469809734,JNUG,1830.0,1842.0,1600.0,1658.0,1630.0416259765625,270555,69,52.0,,0.52,35.88,72.0,0.04067796610169494
167,2017-01-13,4,0.029751123090745735,-0.08307257774208732,JNUG,1582.0,1688.0,1516.0,1674.0,1645.771728515625,274681,59,52.0,,0.52,30.68,-154.0,-0.08360477741585237
168,2017-01-17,7,0.032446540880503145,0.19924949357420374,JNUG,1842.0,1868.0,1776.0,1840.0,1808.9725341796875,272831,74,52.0,,0.52,38.48,180.0,0.10663507109004744
169,2017-01-18,2,0.027954177897574126,-0.13845429623681216,JNUG,1808.0,1860.0,1610.0,1670.0,1641.83935546875,258779,63,52.0,,0.52,32.76,-8.0,-0.004282655246252709
170,2017-01-19,3,0.02885265049415993,0.03214090573072337,JNUG,1600.0,1720.0,1530.0,1656.0,1628.0753173828125,337052,62,52.0,,0.52,32.24,-140.0,-0.07526881720430112
171,2017-01-20,1,0.02705570530098832,-0.0622800734904867,JNUG,1660.0,1818.0,1602.0,1712.0,1683.1309814453125,336671,69,52.0,,0.52,35.88,98.0,0.05697674418604648
172,2017-01-23,1,0.02705570530098832,0.0,JNUG,1786.0,1842.0,1738.0,1834.0,1803.07373046875,253049,67,52.0,,0.52,34.84,24.0,0.013201320132013139
173,2017-01-24,8,0.03334501347708895,0.23245774250323792,JNUG,1812.0,1928.0,1710.0,1780.0,1749.9842529296875,306725,61,52.0,,0.52,31.72,86.0,0.04668838219326821
174,2017-01-25,2,0.027954177897574126,-0.16166841807452914,JNUG,1666.0,1738.0,1628.0,1736.0,1706.7261962890625,256207,55,52.0,,0.52,28.6,-190.0,-0.09854771784232363
175,2017-01-26,99,0.11510601976639713,3.1176678558801783,JNUG,1612.0,1658.0,1574.0,1584.0,1557.2894287109375,251078,54,52.0,,0.52,28.08,-80.0,-0.04602991944764101
176,2017-01-27,3,0.02885265049415993,-0.7493384746278675,JNUG,1600.0,1682.0,1590.0,1674.0,1645.771728515625,227313,49,52.0,,0.52,25.48,24.0,0.014475271411338975
177,2017-01-30,1,0.02705570530098832,-0.6658306792582647,JNUG,1708.0,1778.0,1652.0,1662.0,1633.97412109375,231277,48,52.0,,0.52,24.96,96.0,0.057074910820451796
178,2017-01-31,1,0.02705570530098832,0.0,JNUG,1772.0,1800.0,1732.0,1786.0,1755.883056640625,219548,61,52.0,,0.52,31.72,22.0,0.012373453318335281
179,2017-02-01,3,0.02885265049415993,0.06641649785806791,JNUG,1714.0,1866.0,1690.0,1832.0,1801.1075439453125,244011,41,57.0,False,0.57,23.37,66.0,0.036666666666666625
180,2017-02-02,2,0.027954177897574126,-0.03114003674524335,JNUG,1982.0,2006.0,1906.0,1954.0,1921.05029296875,178488,47,57.0,,0.57,26.79,140.0,0.07502679528403
181,2017-02-03,21,0.0450251572327044,0.6106772088837462,JNUG,1948.0,2020.0,1934.0,2014.0,1980.03857421875,165947,44,57.0,,0.57,25.08,14.0,0.006979062811565351
182,2017-02-06,6,0.03154806828391734,0.5191883355687275,JNUG,2128.0,2480.0,2080.0,2468.0,2426.38232421875,278866,58,57.0,,0.57,33.059999999999995,460.0,0.2277227722772277
183,2017-02-07,3,0.02885265049415993,-0.0854384416028251,JNUG,2384.0,2578.0,2320.0,2414.0,2373.293701171875,326284,74,57.0,,0.57,42.18,98.0,0.039516129032258096
184,2017-02-08,3,0.02885265049415993,0.0,JNUG,2540.0,2606.0,2368.0,2470.0,2428.349365234375,298146,57,57.0,,0.57,32.489999999999995,28.0,0.010861132660977546
185,2017-02-09,5,0.030649595687331537,0.0622800734904867,JNUG,2492.0,2498.0,2224.0,2238.0,2200.26123046875,272750,64,57.0,,0.57,36.48,-108.0,-0.04144282425172674
186,2017-02-10,3,0.02885265049415993,-0.05862867528508198,JNUG,2160.0,2420.0,2130.0,2388.0,2347.73193359375,274619,65,57.0,,0.57,37.05,-78.0,-0.03122497998398721
187,2017-02-13,3,0.02885265049415993,0.03214090573072337,JNUG,2306.0,2372.0,2256.0,2294.0,2255.31689453125,174703,39,57.0,,0.57,22.23,-48.0,-0.01983471074380161
188,2017-02-14,1,0.02705570530098832,-0.0622800734904867,JNUG,2400.0,2420.0,2194.0,2372.0,2332.001708984375,258050,48,57.0,,0.57,27.36,48.0,0.02023608768971341
189,2017-02-15,3,0.02885265049415993,0.06641649785806791,JNUG,2280.0,2374.0,2230.0,2334.0,2294.642333984375,176211,53,57.0,,0.57,30.21,-46.0,-0.0190082644628099
190,2017-02-16,2,0.027954177897574126,-0.03114003674524335,JNUG,2392.0,2476.0,2360.0,2432.0,2390.98974609375,214449,58,57.0,,0.57,33.059999999999995,102.0,0.04296545914069072
191,2017-02-17,189,0.1959685534591195,6.010349371645293,JNUG,2440.0,2478.0,2266.0,2288.0,2249.418212890625,181135,36,57.0,,0.57,20.52,2.0,0.0008077544426494665
192,2017-02-21,3,0.02885265049415993,-0.548422932515855,JNUG,2174.0,2300.0,2042.0,2204.0,2166.834716796875,205821,36,57.0,,0.57,20.52,-178.0,-0.07183212267958028
193,2017-02-22,3,0.02885265049415993,0.0,JNUG,2204.0,2254.0,1996.0,2196.0,2158.9697265625,212137,41,57.0,,0.57,23.37,-46.0,-0.020000000000000018
194,2017-02-23,6,0.03154806828391734,0.09342011023572994,JNUG,2326.0,2346.0,2220.0,2224.0,2186.4970703125,180819,42,57.0,,0.57,23.94,92.0,0.04081632653061229
195,2017-02-24,2,0.027954177897574126,-0.11391792213710017,JNUG,2334.0,2336.0,2070.0,2092.0,2056.72314453125,230345,52,57.0,,0.57,29.64,-10.0,-0.004262574595055413
196,2017-02-27,21,0.0450251572327044,0.6641649785806794,JNUG,2078.0,2180.0,1480.0,1494.0,1468.80712890625,422889,70,57.0,,0.57,39.9,-156.0,-0.06678082191780821
197,2017-02-28,9,0.03424348607367475,-0.23945882305988464,JNUG,1618.0,1680.0,1496.0,1570.0,1543.525634765625,342319,100,57.0,,0.57,56.99999999999999,-500.0,-0.22935779816513757
198,2017-03-01,16,0.040532794249775385,0.18366436648912465,JNUG,1430.0,1662.0,1414.0,1658.0,1630.0416259765625,358153,58,85.0,False,0.85,49.3,-18.0,-0.010714285714285676
199,2017-03-02,18,0.04232973944294699,0.04433311905659121,JNUG,1522.0,1578.0,1230.0,1252.0,1230.8876953125,470102,71,85.0,,0.85,60.35,-84.0,-0.05054151624548742
200,2017-03-03,21,0.0450251572327044,0.06367669220809535,JNUG,1248.0,1400.0,1146.0,1344.0,1321.3365478515625,605380,75,85.0,,0.85,63.75,-178.0,-0.11280101394169839
201,2017-03-06,10,0.035141958670260556,0.18119771690876685,JNUG,1298.0,1310.0,1056.0,1118.0,1099.1474609375,515258,64,85.0,,0.85,54.4,-90.0,-0.06428571428571428
202,2017-03-07,9,0.03424348607367475,-0.025566947050852717,JNUG,1064.0,1220.0,1040.0,1144.0,1124.7091064453125,411598,68,85.0,,0.85,57.8,-90.0,-0.06870229007633588
203,2017-03-08,5,0.030649595687331537,-0.10495106656521391,JNUG,1084.0,1178.0,1078.0,1112.0,1093.24853515625,318558,54,85.0,,0.85,45.9,-42.0,-0.03442622950819674
204,2017-03-09,4,0.029751123090745735,-0.029314337642540877,JNUG,1122.0,1158.0,1060.0,1072.0,1053.9232177734375,282337,53,85.0,,0.85,45.05,-20.0,-0.01697792869269954
205,2017-03-10,12,0.03693890386343217,0.24159695587835595,JNUG,1100.0,1254.0,1072.0,1232.0,1211.22509765625,393873,63,85.0,,0.85,53.55,96.0,0.08290155440414515
206,2017-03-13,7,0.032446540880503145,-0.7925887211178947,JNUG,1262.0,1414.0,1236.0,1392.0,1368.527099609375,484875,51,85.0,,0.85,43.35,160.0,0.12759170653907503
207,2017-03-14,9,0.03424348607367475,0.05538171849472473,JNUG,1380.0,1406.0,1122.0,1144.0,1124.7091064453125,478727,56,85.0,,0.85,47.6,-8.0,-0.005657708628005631
208,2017-03-15,22,0.045923629829290206,0.34109096633694547,JNUG,1190.0,1560.0,1142.0,1522.0,1496.3349609375,686298,100,85.0,,0.85,85.0,154.0,0.1095305832147937
209,2017-03-16,11,0.03604043126684636,-0.21520943791207714,JNUG,1616.0,1618.0,1424.0,1482.0,1457.0093994140625,418154,75,85.0,,0.85,63.75,58.0,0.03717948717948727
210,2017-03-17,10,0.035141958670260556,-0.024929573953581197,JNUG,1486.0,1516.0,1272.0,1344.0,1321.3365478515625,423914,60,85.0,,0.85,51.0,-102.0,-0.06304079110012362
211,2017-03-20,4,0.029751123090745735,-0.9372994037260964,JNUG,1368.0,1454.0,1322.0,1416.0,1392.1224365234375,260778,61,85.0,,0.85,51.85,-62.0,-0.04089709762532978
212,2017-03-21,9,0.03424348607367475,0.1509980974239722,JNUG,1470.0,1556.0,1442.0,1474.0,1453.8671875,415195,53,85.0,,0.85,45.05,102.0,0.07015130674002745
213,2017-03-22,7,0.032446540880503145,-0.0524755332826069,JNUG,1526.0,1528.0,1408.0,1422.0,1402.57763671875,283781,48,85.0,,0.85,40.8,-28.0,-0.01799485861182515
214,2017-03-23,10,0.035141958670260556,0.08307257774208732,JNUG,1454.0,1466.0,1270.0,1336.0,1317.752197265625,408613,57,85.0,,0.85,48.45,-62.0,-0.04057591623036649
215,2017-03-24,10,0.035141958670260556,0.0,JNUG,1328.0,1388.0,1292.0,1322.0,1303.9434814453125,242883,59,85.0,,0.85,50.15,-78.0,-0.05320600272851295
216,2017-03-27,3,0.02885265049415993,0.03214090573072337,JNUG,1430.0,1438.0,1344.0,1402.0,1382.8507080078125,287690,69,85.0,,0.85,58.65,50.0,0.036023054755043304
217,2017-03-28,8,0.03334501347708895,0.15570018372621686,JNUG,1390.0,1404.0,1204.0,1280.0,1262.51708984375,367278,59,85.0,,0.85,50.15,-34.0,-0.02364394993045893
218,2017-03-29,2,0.027954177897574126,-0.16166841807452914,JNUG,1264.0,1348.0,1246.0,1320.0,1301.970703125,221123,66,85.0,,0.85,56.1,-56.0,-0.03988603988603989
219,2017-03-30,3,0.02885265049415993,0.03214090573072337,JNUG,1260.0,1304.0,1240.0,1258.0,1240.817626953125,216314,45,85.0,,0.85,38.25,-44.0,-0.03264094955489616
220,2017-03-31,8,0.03334501347708895,0.15570018372621686,JNUG,1276.0,1374.0,1256.0,1292.0,1274.3531494140625,282357,44,85.0,,0.85,37.4,70.0,0.05368098159509205
221,2017-04-03,9,0.03424348607367475,0.1509980974239722,JNUG,1300.0,1380.0,1294.0,1362.0,1343.39697265625,213124,86,61.0,,0.61,52.46,6.0,0.004366812227074135
222,2017-04-04,2,0.027954177897574126,-0.18366436648912432,JNUG,1400.0,1410.0,1350.0,1404.0,1384.8233642578125,198390,60,61.0,,0.61,36.6,30.0,0.021739130434782705
223,2017-04-05,3,0.02885265049415993,0.03214090573072337,JNUG,1340.0,1416.0,1270.0,1392.0,1372.9873046875,382160,66,61.0,,0.61,40.26,6.0,0.004255319148936065
224,2017-04-06,1,0.02705570530098832,-0.0622800734904867,JNUG,1366.0,1392.0,1326.0,1368.0,1349.3150634765625,177665,73,61.0,,0.61,44.53,-24.0,-0.016949152542372836
225,2017-04-07,8,0.03334501347708895,0.23245774250323792,JNUG,1446.0,1460.0,1296.0,1348.0,1329.5882568359375,382620,98,61.0,,0.61,59.78,68.0,0.04885057471264376
226,2017-04-10,1,0.02705570530098832,0.0,JNUG,1334.0,1384.0,1300.0,1374.0,1355.2332763671875,215641,74,61.0,,0.61,45.14,-76.0,-0.05205479452054795
227,2017-04-11,1,0.02705570530098832,0.0,JNUG,1420.0,1480.0,1384.0,1458.0,1438.0859375,310962,85,61.0,,0.61,51.85,96.0,0.06936416184971095
228,2017-04-12,2,0.027954177897574126,0.03320824892903396,JNUG,1450.0,1520.0,1410.0,1518.0,1497.2664794921875,256184,95,61.0,,0.61,57.95,40.0,0.027027027027026973
229,2017-04-13,4,0.029751123090745735,0.06428181146144696,JNUG,1448.0,1464.0,1360.0,1360.0,1341.4244384765625,365619,100,61.0,,0.61,61.0,-56.0,-0.0368421052631579
230,2017-04-17,3,0.02885265049415993,-0.7257947452460445,JNUG,1364.0,1388.0,1258.0,1314.0,1296.0526123046875,264942,96,61.0,,0.61,58.56,-76.0,-0.051912568306010876
231,2017-04-18,1,0.02705570530098832,-0.0622800734904867,JNUG,1300.0,1336.0,1254.0,1282.0,1264.48974609375,181090,75,61.0,,0.61,45.75,-52.0,-0.03746397694524495
232,2017-04-19,5,0.030649595687331537,0.13283299571613583,JNUG,1250.0,1268.0,1122.0,1180.0,1163.8829345703125,374261,97,61.0,,0.61,59.17,-68.0,-0.050898203592814384
233,2017-04-20,6,0.03154806828391734,0.029314337642540877,JNUG,1164.0,1218.0,1142.0,1150.0,1134.2926025390625,200204,86,61.0,,0.61,52.46,-50.0,-0.039432176656151396
234,2017-04-21,5,0.030649595687331537,-0.02847948053427496,JNUG,1144.0,1166.0,1114.0,1122.0,1106.67529296875,175534,90,61.0,,0.61,54.9,-52.0,-0.04269293924466333
235,2017-04-24,14,0.03873584905660377,0.26382903878286856,JNUG,1058.0,1084.0,1040.0,1050.0,1035.658447265625,184245,89,61.0,,0.61,54.29,-82.0,-0.07032590051457976
236,2017-04-25,17,0.041431266846361184,0.06958458005705936,JNUG,1000.0,1000.0,852.0,910.0,897.5706787109375,381117,98,61.0,,0.61,59.78,-84.0,-0.07749077490774903
237,2017-04-26,18,0.04232973944294699,0.021685858651573353,JNUG,904.0,962.0,828.0,916.0,903.48876953125,345164,92,61.0,,0.61,56.12,-38.0,-0.038000000000000034
238,2017-04-27,5,0.030649595687331537,-0.2759323329017468,JNUG,910.0,918.0,842.0,874.0,862.0623779296875,272925,98,61.0,,0.61,59.78,-44.0,-0.04573804573804574
239,2017-04-28,6,0.03154806828391734,0.029314337642540877,JNUG,872.0,958.0,868.0,900.0,887.7073364257812,273044,94,61.0,,0.61,57.34,40.0,0.04357298474945526
240,2017-05-01,14,0.03873584905660377,0.38569086876868175,JNUG,875.5,900.0,791.0,830.5,819.1565551757812,397328,100,52.0,False,0.52,52.0,-58.0,-0.06054279749478075
241,2017-05-02,2,0.027954177897574126,-0.27833832022823735,JNUG,815.0,861.5,805.5,821.5,810.2794799804688,238820,66,52.0,,0.52,34.32,-38.5,-0.0427777777777778
242,2017-05-03,2,0.027954177897574126,0.0,JNUG,817.5,882.5,786.5,794.0,783.1551513671875,460648,64,52.0,,0.52,33.28,21.0,0.024376088218224012
243,2017-05-04,5,0.030649595687331537,0.09642271719217033,JNUG,750.5,764.5,686.0,706.5,696.8502807617188,563820,71,52.0,,0.52,36.92,-118.0,-0.1337110481586402
244,2017-05-05,3,0.02885265049415993,-0.05862867528508198,JNUG,712.5,778.5,710.0,749.5,739.262939453125,353510,59,52.0,,0.52,30.68,14.0,0.01831262262916944
245,2017-05-08,1,0.02705570530098832,-0.0622800734904867,JNUG,762.5,763.5,711.5,755.5,745.180908203125,377696,51,52.0,,0.52,26.52,-15.0,-0.019267822736030782
246,2017-05-09,1,0.02705570530098832,0.0,JNUG,729.0,755.0,714.0,750.0,739.756103515625,365662,50,52.0,,0.52,26.0,-8.5,-0.01113294040602486
247,2017-05-10,3,0.02885265049415993,0.06641649785806791,JNUG,777.0,821.0,777.0,797.5,786.6072387695312,379932,53,52.0,,0.52,27.56,66.0,0.0874172185430464
248,2017-05-11,18,0.04232973944294699,0.46710055117865035,JNUG,813.5,887.5,813.0,882.5,870.4463500976562,471270,75,52.0,,0.52,39.0,66.5,0.08099878197320343
249,2017-05-12,3,0.02885265049415993,-0.3183834610404771,JNUG,929.0,960.0,904.0,924.0,911.3795166015624,514128,69,52.0,,0.52,35.88,72.5,0.08169014084507031
250,2017-05-16,1,0.02705570530098832,0.0,JNUG,946.5,974.0,932.5,960.0,946.8878173828124,355182,53,52.0,,0.52,27.56,14.0,0.014583333333333393
251,2017-05-17,3,0.02885265049415993,0.06641649785806791,JNUG,1025.0,1060.0,980.5,1019.5,1005.5751342773438,490508,73,52.0,,0.52,37.96,86.0,0.0882956878850103
252,2017-05-18,2,0.027954177897574126,-0.03114003674524335,JNUG,998.5,998.5,907.0,919.0,906.44775390625,407970,58,52.0,,0.52,30.16,-61.5,-0.05801886792452826
253,2017-05-19,2,0.027954177897574126,0.0,JNUG,944.0,949.0,909.0,922.0,909.4068603515624,236528,45,52.0,,0.52,23.4,-49.5,-0.04957436154231343
254,2017-05-22,2,0.027954177897574126,0.03320824892903396,JNUG,943.0,980.5,938.0,959.0,945.9014282226562,235538,58,52.0,,0.52,30.16,31.5,0.033192834562697504
255,2017-05-23,2,0.027954177897574126,0.0,JNUG,970.0,976.5,855.5,862.0,850.2263793945312,398060,41,52.0,,0.52,21.32,-4.0,-0.004079551249362545
256,2017-05-30,3,0.02885265049415993,0.03214090573072337,JNUG,832.0,851.0,827.0,833.0,821.6224975585938,317032,37,52.0,,0.52,19.24,-125.5,-0.12852022529441887
257,2017-05-31,2,0.027954177897574126,-0.03114003674524335,JNUG,833.5,851.0,793.0,822.0,810.772705078125,437626,38,52.0,,0.52,19.76,0.0,0.0
258,2017-06-02,1,0.02705570530098832,-0.03214090573072359,JNUG,847.0,866.5,830.0,853.0,841.3492431640625,356936,51,38.0,,0.38,19.38,15.5,0.018213866039952897
259,2017-06-05,2,0.027954177897574126,-0.08794301292762285,JNUG,871.0,876.5,821.5,867.5,855.6512451171875,406762,49,38.0,,0.38,18.62,10.0,0.011540680900173017
260,2017-06-06,3,0.02885265049415993,0.03214090573072337,JNUG,908.5,1027.5,906.5,1020.0,1006.0682373046876,623190,100,38.0,,0.38,38.0,151.0,0.17227609811751288
261,2017-06-07,2,0.027954177897574126,-0.03114003674524335,JNUG,989.5,1034.5,966.0,1015.0,1001.1365356445312,559552,72,38.0,,0.38,27.36,7.0,0.0068126520681264235
262,2017-06-08,4,0.029751123090745735,0.06428181146144696,JNUG,985.0,991.5,921.5,961.5,948.3673095703124,486542,48,38.0,,0.38,18.24,-43.0,-0.04156597390043504
263,2017-06-09,4,0.029751123090745735,0.0,JNUG,906.0,954.0,905.5,912.5,900.03662109375,410042,59,38.0,,0.38,22.42,-37.5,-0.03782148260211804
264,2017-06-14,2,0.027954177897574126,0.06869783258338202,JNUG,1084.5,1090.0,838.0,886.0,873.8985595703125,729070,77,38.0,,0.38,29.26,136.0,0.1425576519916143
265,2017-06-20,1,0.02705570530098832,-0.03214090573072359,JNUG,867.0,868.0,836.0,857.5,845.787841796875,265850,54,38.0,,0.38,20.52,-222.0,-0.20366972477064216
